team1,team2,season_start,team1_wins,team_1_home
Dallas Mavericks,Utah Jazz,2016,0,0
Dallas Mavericks,Sacramento Kings,2016,1,1
Dallas Mavericks,Denver Nuggets,2016,0,0
Dallas Mavericks,Portland Trail Blazers,2016,1,0
Dallas Mavericks,Los Angeles Clippers,2016,1,0
Dallas Mavericks,New Orleans Pelicans,2016,0,0
Dallas Mavericks,Houston Rockets,2016,0,1
Dallas Mavericks,Los Angeles Lakers,2016,1,0
Dallas Mavericks,Golden State Warriors,2016,0,0
Dallas Mavericks,Washington Wizards,2016,1,1
Dallas Mavericks,Phoenix Suns,2016,0,1
Dallas Mavericks,Atlanta Hawks,2016,0,1
Dallas Mavericks,Minnesota Timberwolves,2016,0,0
Dallas Mavericks,Phoenix Suns,2016,1,0
Dallas Mavericks,Minnesota Timberwolves,2016,1,1
Dallas Mavericks,Chicago Bulls,2016,1,0
Dallas Mavericks,Miami Heat,2016,0,0
Dallas Mavericks,Utah Jazz,2016,0,1
Dallas Mavericks,Los Angeles Lakers,2016,1,1
Dallas Mavericks,New York Knicks,2016,1,1
Dallas Mavericks,Oklahoma City Thunder,2016,0,0
Dallas Mavericks,San Antonio Spurs,2016,1,0
Dallas Mavericks,Cleveland Cavaliers,2016,1,1
Dallas Mavericks,Philadelphia 76ers,2016,1,1
Dallas Mavericks,Portland Trail Blazers,2016,1,0
Dallas Mavericks,Denver Nuggets,2016,0,0
Dallas Mavericks,Portland Trail Blazers,2016,0,1
Dallas Mavericks,Utah Jazz,2016,1,1
Dallas Mavericks,Orlando Magic,2016,1,1
Dallas Mavericks,Boston Celtics,2016,0,1
Dallas Mavericks,Detroit Pistons,2016,0,0
Dallas Mavericks,Minnesota Timberwolves,2016,0,0
Dallas Mavericks,New Orleans Pelicans,2016,1,1
Dallas Mavericks,Miami Heat,2016,1,1
Dallas Mavericks,Atlanta Hawks,2016,0,0
Dallas Mavericks,Memphis Grizzlies,2016,1,1
Dallas Mavericks,Oklahoma City Thunder,2016,1,1
Dallas Mavericks,Los Angeles Lakers,2016,1,1
Dallas Mavericks,Brooklyn Nets,2016,1,1
Dallas Mavericks,Phoenix Suns,2016,0,1
Dallas Mavericks,Toronto Raptors,2016,0,0
Dallas Mavericks,Washington Wizards,2016,1,0
Dallas Mavericks,Philadelphia 76ers,2016,0,0
Dallas Mavericks,Brooklyn Nets,2016,1,0
Dallas Mavericks,Golden State Warriors,2016,0,1
Dallas Mavericks,Los Angeles Clippers,2016,1,1
Dallas Mavericks,Toronto Raptors,2016,0,1
Dallas Mavericks,Oklahoma City Thunder,2016,0,1
Dallas Mavericks,New Orleans Pelicans,2016,0,0
Dallas Mavericks,Memphis Grizzlies,2016,0,0
Dallas Mavericks,Milwaukee Bucks,2016,1,0
Dallas Mavericks,Sacramento Kings,2016,0,0
Dallas Mavericks,Los Angeles Clippers,2016,0,0
Dallas Mavericks,San Antonio Spurs,2016,0,1
Dallas Mavericks,Phoenix Suns,2016,0,0
Dallas Mavericks,Denver Nuggets,2016,0,1
Dallas Mavericks,Memphis Grizzlies,2016,1,0
Denver Nuggets,New Orleans Pelicans,2016,1,0
Denver Nuggets,Portland Trail Blazers,2016,0,1
Denver Nuggets,Toronto Raptors,2016,0,0
Denver Nuggets,Minnesota Timberwolves,2016,1,0
Denver Nuggets,Detroit Pistons,2016,0,0
Denver Nuggets,Boston Celtics,2016,1,0
Denver Nuggets,Memphis Grizzlies,2016,0,0
Denver Nuggets,Golden State Warriors,2016,0,1
Denver Nuggets,Detroit Pistons,2016,0,1
Denver Nuggets,Portland Trail Blazers,2016,0,0
Denver Nuggets,Phoenix Suns,2016,1,1
Denver Nuggets,Toronto Raptors,2016,0,1
Denver Nuggets,Utah Jazz,2016,1,1
Denver Nuggets,Chicago Bulls,2016,1,1
Denver Nuggets,Utah Jazz,2016,0,0
Denver Nuggets,Oklahoma City Thunder,2016,0,1
Denver Nuggets,Phoenix Suns,2016,1,0
Denver Nuggets,Miami Heat,2016,0,1
Denver Nuggets,Houston Rockets,2016,0,1
Denver Nuggets,Utah Jazz,2016,0,0
Denver Nuggets,Philadelphia 76ers,2016,1,0
Denver Nuggets,Brooklyn Nets,2016,0,0
Denver Nuggets,Washington Wizards,2016,0,0
Denver Nuggets,Orlando Magic,2016,1,0
Denver Nuggets,Dallas Mavericks,2016,0,0
Denver Nuggets,Portland Trail Blazers,2016,1,1
Denver Nuggets,New York Knicks,2016,1,1
Denver Nuggets,Dallas Mavericks,2016,1,1
Denver Nuggets,Los Angeles Clippers,2016,0,0
Denver Nuggets,Atlanta Hawks,2016,0,1
Denver Nuggets,Los Angeles Clippers,2016,1,0
Denver Nuggets,Minnesota Timberwolves,2016,1,1
Denver Nuggets,Philadelphia 76ers,2016,0,1
Denver Nuggets,Golden State Warriors,2016,0,0
Denver Nuggets,Sacramento Kings,2016,0,1
Denver Nuggets,San Antonio Spurs,2016,0,1
Denver Nuggets,Oklahoma City Thunder,2016,0,0
Denver Nuggets,Indiana Pacers,2016,1,1
Denver Nuggets,Orlando Magic,2016,1,1
Denver Nuggets,Los Angeles Lakers,2016,1,0
Denver Nuggets,San Antonio Spurs,2016,0,0
Denver Nuggets,Los Angeles Clippers,2016,1,1
Denver Nuggets,Minnesota Timberwolves,2016,0,0
Denver Nuggets,Utah Jazz,2016,1,1
Denver Nuggets,Phoenix Suns,2016,1,1
Denver Nuggets,Phoenix Suns,2016,1,0
Denver Nuggets,Los Angeles Lakers,2016,0,0
Denver Nuggets,Memphis Grizzlies,2016,0,1
Denver Nuggets,Milwaukee Bucks,2016,1,1
Denver Nuggets,San Antonio Spurs,2016,0,0
Denver Nuggets,Dallas Mavericks,2016,1,1
Denver Nuggets,Atlanta Hawks,2016,0,0
Denver Nuggets,New York Knicks,2016,1,0
Denver Nuggets,Cleveland Cavaliers,2016,0,0
Denver Nuggets,Golden State Warriors,2016,1,1
Denver Nuggets,Minnesota Timberwolves,2016,0,1
Denver Nuggets,Sacramento Kings,2016,0,0
Denver Nuggets,Brooklyn Nets,2016,1,1
Denver Nuggets,Memphis Grizzlies,2016,0,1
Denver Nuggets,Chicago Bulls,2016,1,0
Denver Nuggets,Milwaukee Bucks,2016,1,0
Denver Nuggets,Charlotte Hornets,2016,0,1
Denver Nuggets,Sacramento Kings,2016,1,1
Denver Nuggets,Washington Wizards,2016,0,1
Denver Nuggets,Boston Celtics,2016,1,1
Denver Nuggets,Sacramento Kings,2016,1,0
Denver Nuggets,Los Angeles Lakers,2016,1,1
Denver Nuggets,Los Angeles Clippers,2016,1,1
Denver Nuggets,Houston Rockets,2016,0,1
Denver Nuggets,Houston Rockets,2016,0,0
Denver Nuggets,Cleveland Cavaliers,2016,1,1
Denver Nuggets,Indiana Pacers,2016,1,0
Denver Nuggets,New Orleans Pelicans,2016,0,1
Denver Nuggets,Portland Trail Blazers,2016,0,0
Denver Nuggets,Charlotte Hornets,2016,0,0
Denver Nuggets,Miami Heat,2016,1,0
Denver Nuggets,New Orleans Pelicans,2016,1,0
Denver Nuggets,Houston Rockets,2016,0,0
Denver Nuggets,New Orleans Pelicans,2016,1,1
Denver Nuggets,Oklahoma City Thunder,2016,0,1
Denver Nuggets,Dallas Mavericks,2016,1,0
Denver Nuggets,Oklahoma City Thunder,2016,1,0
Detroit Pistons,Toronto Raptors,2016,0,0
Detroit Pistons,Orlando Magic,2016,1,1
Detroit Pistons,Milwaukee Bucks,2016,1,1
Detroit Pistons,New York Knicks,2016,1,1
Detroit Pistons,Brooklyn Nets,2016,0,0
Detroit Pistons,Denver Nuggets,2016,1,1
Detroit Pistons,Los Angeles Clippers,2016,0,0
Detroit Pistons,Phoenix Suns,2016,0,0
Detroit Pistons,San Antonio Spurs,2016,0,0
Detroit Pistons,Denver Nuggets,2016,1,0
Detroit Pistons,Oklahoma City Thunder,2016,1,1
Detroit Pistons,New York Knicks,2016,0,0
Detroit Pistons,Cleveland Cavaliers,2016,0,0
Detroit Pistons,Boston Celtics,2016,0,1
Detroit Pistons,Houston Rockets,2016,0,1
Detroit Pistons,Miami Heat,2016,1,1
Detroit Pistons,Los Angeles Clippers,2016,1,1
Detroit Pistons,Oklahoma City Thunder,2016,0,0
Detroit Pistons,Charlotte Hornets,2016,1,0
Detroit Pistons,Boston Celtics,2016,1,0
Detroit Pistons,Atlanta Hawks,2016,1,0
Detroit Pistons,Orlando Magic,2016,0,1
Detroit Pistons,Chicago Bulls,2016,1,1
Detroit Pistons,Charlotte Hornets,2016,0,0
Detroit Pistons,Minnesota Timberwolves,2016,1,0
Detroit Pistons,Philadelphia 76ers,2016,0,1
Detroit Pistons,Dallas Mavericks,2016,1,0
Detroit Pistons,Washington Wizards,2016,0,0
Detroit Pistons,Indiana Pacers,2016,0,1
Detroit Pistons,Chicago Bulls,2016,0,0
Detroit Pistons,Memphis Grizzlies,2016,0,1
Detroit Pistons,Golden State Warriors,2016,0,1
Detroit Pistons,Cleveland Cavaliers,2016,1,1
Detroit Pistons,Milwaukee Bucks,2016,0,1
Detroit Pistons,Atlanta Hawks,2016,0,0
Detroit Pistons,Miami Heat,2016,1,0
Detroit Pistons,Indiana Pacers,2016,0,1
Detroit Pistons,Charlotte Hornets,2016,1,1
Detroit Pistons,Portland Trail Blazers,2016,1,0
Detroit Pistons,Sacramento Kings,2016,0,0
Detroit Pistons,Golden State Warriors,2016,0,0
Detroit Pistons,Utah Jazz,2016,0,0
Detroit Pistons,Los Angeles Lakers,2016,1,0
Detroit Pistons,Atlanta Hawks,2016,1,1
Detroit Pistons,Washington Wizards,2016,1,1
Detroit Pistons,Sacramento Kings,2016,0,1
Detroit Pistons,Miami Heat,2016,0,0
Detroit Pistons,Boston Celtics,2016,0,0
Detroit Pistons,New Orleans Pelicans,2016,1,1
Detroit Pistons,Minnesota Timberwolves,2016,1,1
Detroit Pistons,Indiana Pacers,2016,0,0
Detroit Pistons,Philadelphia 76ers,2016,1,1
Detroit Pistons,Los Angeles Lakers,2016,1,1
Detroit Pistons,San Antonio Spurs,2016,0,1
Detroit Pistons,Toronto Raptors,2016,1,0
Detroit Pistons,Milwaukee Bucks,2016,0,0
Detroit Pistons,Dallas Mavericks,2016,1,1
Detroit Pistons,Charlotte Hornets,2016,1,1
Detroit Pistons,Boston Celtics,2016,0,1
Detroit Pistons,Portland Trail Blazers,2016,1,1
Detroit Pistons,New Orleans Pelicans,2016,0,0
Detroit Pistons,Philadelphia 76ers,2016,1,0
Detroit Pistons,Chicago Bulls,2016,1,1
Detroit Pistons,Indiana Pacers,2016,0,0
Detroit Pistons,Cleveland Cavaliers,2016,1,1
Detroit Pistons,New York Knicks,2016,1,1
Detroit Pistons,Cleveland Cavaliers,2016,0,0
Detroit Pistons,Utah Jazz,2016,0,1
Detroit Pistons,Toronto Raptors,2016,0,1
Detroit Pistons,Phoenix Suns,2016,1,1
Detroit Pistons,Brooklyn Nets,2016,0,0
Detroit Pistons,Chicago Bulls,2016,0,0
Detroit Pistons,Orlando Magic,2016,0,0
Detroit Pistons,New York Knicks,2016,0,0
Detroit Pistons,Miami Heat,2016,0,1
Detroit Pistons,Brooklyn Nets,2016,1,1
Detroit Pistons,Milwaukee Bucks,2016,0,0
Detroit Pistons,Toronto Raptors,2016,0,1
Detroit Pistons,Houston Rockets,2016,1,0
Detroit Pistons,Memphis Grizzlies,2016,1,0
Detroit Pistons,Washington Wizards,2016,0,1
Detroit Pistons,Orlando Magic,2016,0,0
Golden State Warriors,San Antonio Spurs,2016,0,1
Golden State Warriors,New Orleans Pelicans,2016,1,0
Golden State Warriors,Phoenix Suns,2016,1,0
Golden State Warriors,Portland Trail Blazers,2016,1,0
Golden State Warriors,Oklahoma City Thunder,2016,1,1
Golden State Warriors,Los Angeles Lakers,2016,0,0
Golden State Warriors,New Orleans Pelicans,2016,1,1
Golden State Warriors,Dallas Mavericks,2016,1,1
Golden State Warriors,Denver Nuggets,2016,1,0
Golden State Warriors,Phoenix Suns,2016,1,1
Golden State Warriors,Toronto Raptors,2016,1,0
Golden State Warriors,Boston Celtics,2016,1,0
Golden State Warriors,Milwaukee Bucks,2016,1,0
Golden State Warriors,Indiana Pacers,2016,1,0
Golden State Warriors,Los Angeles Lakers,2016,1,1
Golden State Warriors,Los Angeles Lakers,2016,1,0
Golden State Warriors,Minnesota Timberwolves,2016,1,1
Golden State Warriors,Atlanta Hawks,2016,1,1
Golden State Warriors,Houston Rockets,2016,0,1
Golden State Warriors,Phoenix Suns,2016,1,1
Golden State Warriors,Indiana Pacers,2016,1,1
Golden State Warriors,Los Angeles Clippers,2016,1,0
Golden State Warriors,Utah Jazz,2016,1,0
Golden State Warriors,Memphis Grizzlies,2016,0,0
Golden State Warriors,Minnesota Timberwolves,2016,1,0
Golden State Warriors,New Orleans Pelicans,2016,1,0
Golden State Warriors,New York Knicks,2016,1,1
Golden State Warriors,Portland Trail Blazers,2016,1,1
Golden State Warriors,Utah Jazz,2016,1,1
Golden State Warriors,Brooklyn Nets,2016,1,0
Golden State Warriors,Detroit Pistons,2016,1,0
Golden State Warriors,Cleveland Cavaliers,2016,0,0
Golden State Warriors,Toronto Raptors,2016,1,1
Golden State Warriors,Dallas Mavericks,2016,1,1
Golden State Warriors,Denver Nuggets,2016,1,1
Golden State Warriors,Portland Trail Blazers,2016,1,1
Golden State Warriors,Memphis Grizzlies,2016,0,1
Golden State Warriors,Sacramento Kings,2016,1,0
Golden State Warriors,Miami Heat,2016,1,1
Golden State Warriors,Detroit Pistons,2016,1,1
Golden State Warriors,Cleveland Cavaliers,2016,1,1
Golden State Warriors,Oklahoma City Thunder,2016,1,1
Golden State Warriors,Houston Rockets,2016,1,0
Golden State Warriors,Orlando Magic,2016,1,0
Golden State Warriors,Miami Heat,2016,0,0
Golden State Warriors,Charlotte Hornets,2016,1,0
Golden State Warriors,Los Angeles Clippers,2016,1,1
Golden State Warriors,Portland Trail Blazers,2016,1,0
Golden State Warriors,Charlotte Hornets,2016,1,1
Golden State Warriors,Los Angeles Clippers,2016,1,0
Golden State Warriors,Sacramento Kings,2016,0,0
Golden State Warriors,Chicago Bulls,2016,1,1
Golden State Warriors,Memphis Grizzlies,2016,1,0
Golden State Warriors,Oklahoma City Thunder,2016,1,0
Golden State Warriors,Denver Nuggets,2016,0,0
Golden State Warriors,Sacramento Kings,2016,1,1
Golden State Warriors,Los Angeles Clippers,2016,1,1
Golden State Warriors,Brooklyn Nets,2016,1,1
Golden State Warriors,Philadelphia 76ers,2016,1,0
Golden State Warriors,Washington Wizards,2016,0,0
Golden State Warriors,Chicago Bulls,2016,0,0
